186.0 271.0 186.0 269.0
186.0 269.0 186.0 265.0
186.0 265.0 186.0 259.0
186.0 259.0 184.0 250.0
184.0 250.0 182.0 239.0
182.0 239.0 180.0 228.0
180.0 228.0 179.0 215.0
179.0 215.0 179.0 203.0
179.0 203.0 179.0 193.0
179.0 193.0 179.0 183.0
179.0 183.0 179.0 174.0
179.0 174.0 179.0 166.0
179.0 166.0 179.0 156.0
179.0 156.0 179.0 150.0
179.0 150.0 179.0 143.0
179.0 143.0 179.0 138.0
179.0 138.0 179.0 132.0
179.0 132.0 179.0 125.0
179.0 125.0 179.0 119.0
179.0 119.0 179.0 113.0
179.0 113.0 179.0 108.0
179.0 108.0 179.0 102.0
179.0 102.0 178.0 97.0
178.0 97.0 177.0 93.0
177.0 93.0 177.0 90.0
177.0 90.0 177.0 87.0
177.0 87.0 176.0 87.0
189.0 268.0 194.0 268.0
194.0 268.0 204.0 264.0
204.0 264.0 211.0 262.0
211.0 262.0 219.0 259.0
219.0 259.0 225.0 256.0
225.0 256.0 230.0 254.0
230.0 254.0 234.0 251.0
234.0 251.0 241.0 247.0
241.0 247.0 247.0 243.0
247.0 243.0 251.0 241.0
251.0 241.0 254.0 239.0
254.0 239.0 256.0 236.0
256.0 236.0 258.0 234.0
258.0 234.0 260.0 232.0
260.0 232.0 263.0 228.0
263.0 228.0 265.0 225.0
265.0 225.0 267.0 221.0
267.0 221.0 268.0 218.0
268.0 218.0 268.0 216.0
268.0 216.0 270.0 214.0
270.0 214.0 270.0 210.0
270.0 210.0 270.0 208.0
270.0 208.0 271.0 203.0
271.0 203.0 271.0 200.0
271.0 200.0 271.0 196.0
271.0 196.0 271.0 194.0
271.0 194.0 271.0 193.0
271.0 193.0 270.0 192.0
270.0 192.0 270.0 190.0
270.0 190.0 269.0 188.0
269.0 188.0 268.0 186.0
268.0 186.0 265.0 185.0
265.0 185.0 262.0 183.0
262.0 183.0 260.0 181.0
260.0 181.0 256.0 178.0
256.0 178.0 250.0 175.0
250.0 175.0 244.0 173.0
244.0 173.0 236.0 170.0
236.0 170.0 229.0 169.0
229.0 169.0 223.0 168.0
223.0 168.0 218.0 167.0
218.0 167.0 213.0 166.0
213.0 166.0 207.0 165.0
207.0 165.0 201.0 165.0
201.0 165.0 197.0 164.0
197.0 164.0 192.0 164.0
192.0 164.0 189.0 163.0
189.0 163.0 188.0 163.0
188.0 163.0 186.0 162.0
186.0 162.0 185.0 162.0
185.0 162.0 183.0 162.0
183.0 162.0 181.0 162.0
181.0 162.0 180.0 161.0
180.0 161.0 178.0 161.0
178.0 161.0 177.0 161.0
178.0 161.0 182.0 159.0
182.0 159.0 186.0 159.0
186.0 159.0 192.0 158.0
192.0 158.0 199.0 157.0
199.0 157.0 206.0 155.0
206.0 155.0 212.0 154.0
212.0 154.0 220.0 153.0
220.0 153.0 227.0 151.0
227.0 151.0 235.0 147.0
235.0 147.0 241.0 145.0
241.0 145.0 245.0 143.0
245.0 143.0 249.0 141.0
249.0 141.0 251.0 140.0
251.0 140.0 252.0 138.0
252.0 138.0 253.0 137.0
253.0 137.0 255.0 135.0
255.0 135.0 255.0 132.0
255.0 132.0 256.0 130.0
256.0 130.0 257.0 128.0
257.0 128.0 257.0 124.0
257.0 124.0 257.0 122.0
257.0 122.0 257.0 118.0
257.0 118.0 257.0 115.0
257.0 115.0 257.0 113.0
257.0 113.0 256.0 111.0
256.0 111.0 255.0 110.0
255.0 110.0 255.0 108.0
255.0 108.0 253.0 106.0
253.0 106.0 252.0 104.0
252.0 104.0 250.0 103.0
250.0 103.0 247.0 100.0
247.0 100.0 244.0 99.0
244.0 99.0 240.0 97.0
240.0 97.0 236.0 96.0
236.0 96.0 232.0 95.0
232.0 95.0 227.0 94.0
227.0 94.0 223.0 94.0
223.0 94.0 218.0 94.0
218.0 94.0 214.0 93.0
214.0 93.0 207.0 93.0
207.0 93.0 199.0 92.0
199.0 92.0 193.0 90.0
193.0 90.0 188.0 89.0
188.0 89.0 185.0 89.0
185.0 89.0 181.0 88.0
181.0 88.0 178.0 88.0
178.0 88.0 176.0 88.0
176.0 88.0 173.0 87.0
173.0 87.0 171.0 86.0
171.0 86.0 170.0 86.0
