161.0 77.0 162.0 80.0
162.0 80.0 165.0 86.0
165.0 86.0 168.0 94.0
168.0 94.0 171.0 102.0
171.0 102.0 174.0 109.0
174.0 109.0 177.0 118.0
177.0 118.0 179.0 123.0
179.0 123.0 181.0 131.0
181.0 131.0 184.0 137.0
184.0 137.0 186.0 142.0
186.0 142.0 188.0 146.0
188.0 146.0 191.0 151.0
191.0 151.0 193.0 156.0
193.0 156.0 195.0 160.0
195.0 160.0 197.0 164.0
197.0 164.0 199.0 167.0
199.0 167.0 202.0 171.0
202.0 171.0 204.0 174.0
204.0 174.0 206.0 176.0
206.0 176.0 206.0 177.0
206.0 177.0 207.0 178.0
207.0 178.0 208.0 178.0
208.0 178.0 208.0 179.0
208.0 179.0 209.0 179.0
209.0 179.0 210.0 178.0
210.0 178.0 214.0 174.0
214.0 174.0 218.0 169.0
218.0 169.0 224.0 160.0
224.0 160.0 230.0 151.0
230.0 151.0 234.0 143.0
234.0 143.0 240.0 136.0
240.0 136.0 246.0 128.0
246.0 128.0 250.0 121.0
250.0 121.0 254.0 113.0
254.0 113.0 258.0 105.0
258.0 105.0 262.0 97.0
262.0 97.0 265.0 91.0
265.0 91.0 267.0 86.0
267.0 86.0 270.0 81.0
270.0 81.0 272.0 78.0
272.0 78.0 273.0 76.0
273.0 76.0 274.0 75.0
274.0 75.0 274.0 74.0
274.0 74.0 275.0 74.0
181.0 127.0 184.0 127.0
184.0 127.0 188.0 127.0
188.0 127.0 192.0 127.0
192.0 127.0 196.0 127.0
196.0 127.0 201.0 127.0
201.0 127.0 203.0 127.0
203.0 127.0 205.0 127.0
205.0 127.0 206.0 127.0
206.0 127.0 207.0 127.0
207.0 127.0 208.0 127.0
208.0 127.0 210.0 127.0
210.0 127.0 211.0 127.0
211.0 127.0 212.0 127.0
212.0 127.0 214.0 127.0
214.0 127.0 218.0 127.0
218.0 127.0 222.0 127.0
222.0 127.0 224.0 127.0
224.0 127.0 225.0 127.0
225.0 127.0 226.0 127.0
226.0 127.0 227.0 127.0
227.0 127.0 229.0 127.0
229.0 127.0 230.0 127.0
230.0 127.0 231.0 127.0
231.0 127.0 232.0 127.0
232.0 127.0 233.0 127.0
233.0 127.0 234.0 127.0
234.0 127.0 235.0 127.0
235.0 127.0 236.0 127.0
236.0 127.0 237.0 127.0
237.0 127.0 239.0 127.0
239.0 127.0 240.0 127.0
240.0 127.0 241.0 127.0
241.0 127.0 242.0 127.0
242.0 127.0 243.0 127.0
243.0 127.0 244.0 127.0
