178.0 76.0 180.0 82.0
180.0 82.0 185.0 93.0
185.0 93.0 192.0 108.0
192.0 108.0 201.0 127.0
201.0 127.0 210.0 146.0
210.0 146.0 220.0 164.0
220.0 164.0 228.0 180.0
228.0 180.0 234.0 193.0
234.0 193.0 238.0 201.0
238.0 201.0 241.0 206.0
241.0 206.0 243.0 204.0
243.0 204.0 245.0 196.0
245.0 196.0 249.0 187.0
249.0 187.0 256.0 174.0
256.0 174.0 263.0 162.0
263.0 162.0 269.0 150.0
269.0 150.0 273.0 140.0
273.0 140.0 278.0 130.0
278.0 130.0 280.0 126.0
280.0 126.0 280.0 125.0
280.0 125.0 281.0 124.0
281.0 124.0 281.0 123.0
281.0 123.0 282.0 123.0
282.0 123.0 282.0 122.0
282.0 122.0 284.0 119.0
284.0 119.0 286.0 115.0
286.0 115.0 288.0 111.0
288.0 111.0 288.0 110.0
288.0 110.0 289.0 110.0
210.0 147.0 213.0 146.0
213.0 146.0 221.0 145.0
221.0 145.0 227.0 145.0
227.0 145.0 235.0 145.0
235.0 145.0 241.0 145.0
241.0 145.0 245.0 145.0
245.0 145.0 249.0 144.0
249.0 144.0 252.0 143.0
252.0 143.0 257.0 143.0
257.0 143.0 259.0 143.0
259.0 143.0 261.0 143.0
261.0 143.0 262.0 143.0
262.0 143.0 263.0 143.0
263.0 143.0 264.0 143.0
264.0 143.0 265.0 143.0
265.0 143.0 266.0 143.0
266.0 143.0 267.0 143.0
