181.0 200.0 181.0 196.0
181.0 196.0 182.0 190.0
182.0 190.0 184.0 180.0
184.0 180.0 186.0 170.0
186.0 170.0 186.0 160.0
186.0 160.0 187.0 149.0
187.0 149.0 187.0 139.0
187.0 139.0 188.0 129.0
188.0 129.0 189.0 119.0
189.0 119.0 191.0 111.0
191.0 111.0 191.0 106.0
191.0 106.0 191.0 100.0
191.0 100.0 191.0 95.0
191.0 95.0 191.0 92.0
191.0 92.0 191.0 90.0
191.0 90.0 191.0 84.0
191.0 84.0 191.0 81.0
191.0 81.0 191.0 78.0
191.0 78.0 191.0 77.0
191.0 77.0 191.0 75.0
191.0 75.0 191.0 73.0
191.0 73.0 191.0 71.0
191.0 71.0 191.0 70.0
181.0 198.0 182.0 198.0
182.0 198.0 183.0 198.0
183.0 198.0 186.0 197.0
186.0 197.0 192.0 194.0
192.0 194.0 198.0 191.0
198.0 191.0 204.0 188.0
204.0 188.0 211.0 185.0
211.0 185.0 215.0 183.0
215.0 183.0 221.0 180.0
221.0 180.0 226.0 178.0
226.0 178.0 230.0 175.0
230.0 175.0 235.0 173.0
235.0 173.0 237.0 171.0
237.0 171.0 239.0 169.0
239.0 169.0 241.0 169.0
241.0 169.0 245.0 166.0
245.0 166.0 247.0 164.0
247.0 164.0 248.0 162.0
248.0 162.0 249.0 160.0
249.0 160.0 251.0 158.0
251.0 158.0 251.0 155.0
251.0 155.0 251.0 154.0
251.0 154.0 251.0 153.0
251.0 153.0 251.0 152.0
251.0 152.0 251.0 151.0
251.0 151.0 251.0 150.0
251.0 150.0 251.0 149.0
251.0 149.0 251.0 148.0
251.0 148.0 249.0 148.0
249.0 148.0 249.0 147.0
249.0 147.0 247.0 147.0
247.0 147.0 246.0 146.0
246.0 146.0 244.0 144.0
244.0 144.0 243.0 144.0
243.0 144.0 241.0 143.0
241.0 143.0 240.0 143.0
240.0 143.0 239.0 142.0
239.0 142.0 237.0 142.0
237.0 142.0 236.0 141.0
236.0 141.0 234.0 141.0
234.0 141.0 231.0 139.0
231.0 139.0 228.0 138.0
228.0 138.0 226.0 137.0
226.0 137.0 224.0 137.0
224.0 137.0 222.0 136.0
222.0 136.0 221.0 135.0
221.0 135.0 219.0 135.0
219.0 135.0 217.0 134.0
217.0 134.0 216.0 134.0
216.0 134.0 212.0 134.0
212.0 134.0 210.0 134.0
210.0 134.0 209.0 134.0
209.0 134.0 208.0 133.0
208.0 133.0 207.0 133.0
207.0 133.0 207.0 132.0
207.0 132.0 205.0 132.0
205.0 132.0 203.0 131.0
203.0 131.0 201.0 131.0
201.0 131.0 199.0 130.0
199.0 130.0 198.0 130.0
198.0 130.0 198.0 129.0
198.0 129.0 197.0 129.0
197.0 129.0 196.0 129.0
196.0 129.0 195.0 128.0
195.0 128.0 194.0 128.0
194.0 128.0 193.0 128.0
193.0 128.0 192.0 127.0
192.0 127.0 191.0 127.0
191.0 127.0 190.0 126.0
224.0 136.0 226.0 136.0
226.0 136.0 228.0 135.0
228.0 135.0 232.0 133.0
232.0 133.0 236.0 132.0
236.0 132.0 240.0 129.0
240.0 129.0 245.0 125.0
245.0 125.0 249.0 121.0
249.0 121.0 256.0 117.0
256.0 117.0 259.0 115.0
259.0 115.0 262.0 112.0
262.0 112.0 262.0 111.0
262.0 111.0 264.0 107.0
264.0 107.0 265.0 105.0
265.0 105.0 266.0 103.0
266.0 103.0 267.0 100.0
267.0 100.0 267.0 97.0
267.0 97.0 267.0 93.0
267.0 93.0 267.0 90.0
267.0 90.0 267.0 87.0
267.0 87.0 266.0 85.0
266.0 85.0 266.0 84.0
266.0 84.0 265.0 83.0
265.0 83.0 264.0 82.0
264.0 82.0 263.0 81.0
263.0 81.0 261.0 81.0
261.0 81.0 259.0 81.0
259.0 81.0 257.0 80.0
257.0 80.0 254.0 79.0
254.0 79.0 250.0 77.0
250.0 77.0 246.0 75.0
246.0 75.0 241.0 74.0
241.0 74.0 238.0 74.0
238.0 74.0 234.0 73.0
234.0 73.0 231.0 72.0
231.0 72.0 227.0 71.0
227.0 71.0 225.0 70.0
225.0 70.0 223.0 70.0
223.0 70.0 221.0 69.0
221.0 69.0 218.0 69.0
218.0 69.0 216.0 67.0
216.0 67.0 212.0 66.0
212.0 66.0 210.0 66.0
210.0 66.0 207.0 65.0
207.0 65.0 205.0 65.0
205.0 65.0 203.0 65.0
203.0 65.0 202.0 65.0
202.0 65.0 201.0 65.0
201.0 65.0 200.0 65.0
200.0 65.0 199.0 65.0
199.0 65.0 198.0 65.0
198.0 65.0 197.0 65.0
197.0 65.0 196.0 65.0
196.0 65.0 196.0 66.0
196.0 66.0 195.0 66.0
195.0 66.0 194.0 67.0
194.0 67.0 193.0 67.0
